Acceleration_0,Acceleration_1,Acceleration_2,Pulling,Velocity,Difference
320,322.88,304.84,635.02,10.42,13.33333333
318.31,337.08,305.89,702.71,17.4,13.33333333
318.42,300.97,306.08,999.27,0.39,5
318.73,303.62,305.94,802.64,17.09,11.66666667
319.62,321.98,304.81,618.9,14.64,16.66666667
319.13,330.92,304.94,1005.71,18.63,15
319.54,314.73,304.04,918.68,2.76,3.333333333
318.9,308.73,305.76,818.75,13.34,10
319.66,319.84,305.2,557.66,21.46,18.33333333
319.52,299.47,304.95,938.02,15.26,13.33333333
319.14,302.37,306.15,986.37,16.17,10
319.06,312.38,305.46,767.18,5.06,11.66666667
318.96,334.92,306.24,664.03,18.02,8.333333333
319.88,309.6,304.52,944.47,1.76,5
319.32,309.64,304.99,992.82,20.62,15
318.99,311.88,305.48,731.72,0.46,18.33333333
318.96,333.65,306.53,676.92,17.48,13.33333333
319.89,309.86,304.34,915.46,13.41,11.66666667
319.01,310.68,305.3,870.33,8.74,6.666666667
319.51,318.16,305.36,896.12,2.76,16.66666667
318.62,314.62,306.53,606.01,18.63,16.66666667
319.64,287.29,305.15,1025.05,9.97,5
318.83,304.17,305.43,899.34,5.37,8.333333333
319.72,322.42,305.01,776.85,16.56,13.33333333
319.25,345.72,306.12,612.45,14.03,16.66666667
319.56,288.24,305.25,1015.38,15.1,10
318.34,302.95,306.04,896.12,0.23,5
319.97,322.13,304.98,647.91,20.39,13.33333333
318.65,323.62,305.75,773.63,6.83,6.666666667
319.82,273.38,305.43,1076.63,21,6.666666667
318.52,306.23,305.99,744.62,0.38,16.66666667
320.23,328.43,305.22,738.17,15.95,15
318.59,341.31,306.24,693.04,18.86,13.33333333
319.47,307.04,305.59,1050.84,0.46,5
319.04,306.17,306.11,831.65,8.74,15
320.11,321,304.93,802.64,8.59,16.66666667
319.01,337.64,305.54,667.25,20.93,16.66666667
320.03,316.17,304.93,1025.05,0.53,3.333333333
319.04,307.15,305.53,918.68,16.1,10
320.22,320.05,305.26,660.81,0.77,20
319.78,313.04,304.83,780.07,15.64,13.33333333
318.68,287.62,307.05,1079.85,12.5,13.33333333
319.01,307.4,306.08,857.44,7.97,8.333333333
319.88,320.52,305.52,712.38,18.25,11.66666667
319.48,332.65,305.65,718.83,16.33,8.333333333
318.65,288.51,306.79,1118.53,19.47,8.333333333
319.05,305.8,305.96,854.21,0.23,11.66666667
319.85,321.72,305.34,854.21,15.87,16.66666667
318.27,344.63,306.29,654.36,15.33,16.66666667
320.25,332.25,306.06,1105.64,15.64,1.666666667
322.15,317.37,304.38,947.69,9.96,10
309.92,313.19,304.67,541.54,0.07,15
309.95,313.15,304.56,673.7,0.08,5
309.96,313.16,304.81,760.73,0,8.333333333
309.91,313.25,304.82,728.5,0.08,16.66666667
309.7,313.1,304.82,944.47,0,18.33333333
310.63,313.25,304.37,1066.96,0.08,5
