Acceleration_0,Acceleration_1,Acceleration_2,Pulling,Velocity
 319.99, 313.16, 306.09, 506.08,0.00
 319.86, 313.98, 305.87, 515.75,0.00
 319.94, 313.25, 305.98, 512.53,0.00
 320.06, 313.72, 306.07, 535.09,0.00
 320.02, 313.61, 305.99, 477.07,0.00
 319.70, 313.33, 305.87, 496.41,0.00
 320.21, 313.90, 306.12, 538.32,0.00
 319.94, 313.22, 306.00, 480.29,0.00
 319.67, 313.77, 305.81, 467.40,0.00
 320.29, 313.52, 306.21, 480.29,0.00
 319.84, 313.47, 305.94, 464.18,0.00
 319.79, 313.75, 305.81, 789.74,0.00
 320.22, 313.35, 306.22, 509.30,0.00
 319.83, 313.79, 305.87, 457.73,0.00
 319.89, 313.38, 305.92, 515.75,0.00
 320.12, 313.64, 306.15, 464.18,0.00
 319.87, 313.64, 305.90, 528.64,0.00
 319.89, 313.36, 305.97, 502.86,0.00
 320.04, 313.80, 306.07, 457.73,0.00
 319.92, 313.36, 305.99, 493.19,0.00
 319.92, 313.70, 305.96, 496.41,0.08
 319.95, 313.54, 305.99, 467.40,0.00
 320.09, 313.50, 306.03, 464.18,0.00
 319.89, 313.75, 305.97, 499.63,-0.08
 320.01, 313.37, 305.99, 464.18,0.00
 320.39, 311.79, 306.39, 354.58,2.37
 319.61, 314.34, 305.86, 338.46,1.61
 319.70, 313.64, 305.61, 299.78,1.61
 320.94, 313.35, 305.97, 264.32,1.84
 320.06, 311.81, 306.12, 254.65,3.15
 319.67, 312.40, 305.76, 238.53,6.13
 318.74, 314.41, 306.67, 0.00,2.91
 320.13, 312.26, 305.92, 219.19,0.24
 319.14, 312.24, 306.22, 167.62,1.45
 319.71, 313.27, 306.00, 157.95,4.07
 320.18, 312.95, 306.35, 122.49,4.22
 320.55, 316.14, 305.46, 338.46,3.76
 319.66, 313.27, 305.56, 145.05,2.84
 321.07, 310.56, 306.48, 128.94,1.22
 320.37, 314.07, 305.62, 154.73,0.77
 319.66, 313.16, 306.04, 122.49,-0.15
 320.21, 314.19, 305.91, 116.04,-0.07
 320.27, 313.29, 305.81, 135.38,0.00
 320.41, 312.84, 305.53, 122.49,0.38
 320.33, 312.99, 305.77, 54.80,2.22
 320.51, 309.71, 305.76, 41.90,7.74
 320.89, 310.03, 305.02, 196.63,14.95
 314.01, 305.42, 308.82, 125.71,27.45
 315.77, 309.77, 310.36, 54.80,50.44
 311.72, 309.89, 315.25, 64.47,51.74
 322.77, 316.14, 300.05, 41.90,29.14
 321.14, 314.59, 303.82, 54.80,16.55
 320.21, 310.43, 305.28, 6.45,-3.29
 318.96, 311.16, 306.20, 54.80,-7.20
 318.84, 310.72, 306.48, 80.59,-8.43
 319.13, 310.37, 306.17, 58.02,-3.45
 318.90, 310.63, 305.94, 83.81,0.15
 319.09, 310.82, 305.93, 51.58,3.68
 319.07, 311.36, 305.95, 109.60,3.15
 319.30, 311.03, 305.61, 38.68,1.22
 319.31, 311.70, 305.30, 16.12,0.77
 319.08, 311.46, 305.64, 58.02,1.61
 319.11, 311.29, 305.83, 67.69,1.53
 319.16, 311.29, 305.71, 64.47,0.85
 319.13, 311.68, 305.48, 74.14,1.22
 319.55, 311.94, 305.18, 32.23,2.07
 319.47, 311.80, 305.73, 38.68,1.61
 319.22, 311.74, 305.96, 12.89,0.85
 319.42, 311.98, 305.55, 35.46,0.38
 319.07, 311.30, 305.84, 38.68,1.15
 319.27, 311.40, 306.14, 6.45,2.84
